0.000000,0.000000,0.000000,0.278608,0.329480,0.388041
1.000000,0.000000,0.000000,0.276970,0.334860,0.378915
2.000000,0.000000,0.000000,0.286074,0.332662,0.388290
3.000000,0.000000,0.000000,0.301864,0.338277,0.373735
4.000000,0.000000,0.000000,0.289883,0.329897,0.378891
5.000000,0.000000,0.000000,0.302135,0.333628,0.380757
6.000000,0.000000,0.000000,0.277506,0.338019,0.382467
7.000000,0.000000,0.000000,0.279823,0.341812,0.394768
8.000000,0.000000,0.000000,0.293024,0.338145,0.385440
9.000000,0.000000,0.000000,0.293152,0.336568,0.376570
