0.000000,0.000000,0.000000,0.344539,0.327178,0.379714
1.000000,0.000000,0.000000,0.302907,0.331684,0.382988
2.000000,0.000000,0.000000,0.323217,0.333856,0.387912
3.000000,0.000000,0.000000,0.350730,0.336648,0.380321
4.000000,0.000000,0.000000,0.340195,0.336150,0.379356
5.000000,0.000000,0.000000,0.350511,0.331957,0.374762
6.000000,0.000000,0.000000,0.310373,0.333518,0.381851
7.000000,0.000000,0.000000,0.332634,0.337870,0.383562
8.000000,0.000000,0.000000,0.314664,0.336296,0.386283
9.000000,0.000000,0.000000,0.317201,0.337138,0.387280
