0.000000,0.000000,0.000000,0.262517,0.326081,0.378966
1.000000,0.000000,0.000000,0.234995,0.338432,0.395295
2.000000,0.000000,0.000000,0.251072,0.321830,0.382486
3.000000,0.000000,0.000000,0.249924,0.322637,0.384805
4.000000,0.000000,0.000000,0.251154,0.320033,0.381120
5.000000,0.000000,0.000000,0.245612,0.332520,0.388888
6.000000,0.000000,0.000000,0.253968,0.325411,0.382714
7.000000,0.000000,0.000000,0.256856,0.327911,0.379623
8.000000,0.000000,0.000000,0.245979,0.331468,0.390488
9.000000,0.000000,0.000000,0.256144,0.322062,0.382317
