0.000000,0.000000,0.000000,0.000000,0.165272,0.218052
1.000000,0.000000,0.000000,0.000000,0.181581,0.225690
2.000000,0.000000,0.000000,0.000000,0.164173,0.212246
3.000000,0.000000,0.000000,0.000000,0.175572,0.222208
4.000000,0.000000,0.000000,0.000000,0.165888,0.217569
5.000000,0.000000,0.000000,0.000000,0.182157,0.216876
6.000000,0.000000,0.000000,0.000000,0.185284,0.212004
7.000000,0.000000,0.000000,0.000000,0.175088,0.229918
8.000000,0.000000,0.000000,0.000000,0.166626,0.221811
9.000000,0.000000,0.000000,0.000000,0.167674,0.210001
