0.000000,0.000000,0.000000,0.365634,0.336484,0.366342
1.000000,0.000000,0.000000,0.320638,0.338333,0.393536
2.000000,0.000000,0.000000,0.311782,0.337947,0.392622
3.000000,0.000000,0.000000,0.360867,0.343647,0.401884
4.000000,0.000000,0.000000,0.347859,0.330100,0.384706
5.000000,0.000000,0.000000,0.315135,0.347313,0.382158
6.000000,0.000000,0.000000,0.339549,0.346342,0.371873
7.000000,0.000000,0.000000,0.353788,0.346211,0.395030
8.000000,0.000000,0.000000,0.337169,0.333191,0.368821
9.000000,0.000000,0.000000,0.309858,0.336965,0.368651
