0.000000,0.000000,0.000000,0.277595,0.338498,0.393595
1.000000,0.000000,0.000000,0.286383,0.340285,0.376331
2.000000,0.000000,0.000000,0.286806,0.331406,0.387432
3.000000,0.000000,0.000000,0.292113,0.338785,0.377884
4.000000,0.000000,0.000000,0.297770,0.333833,0.376001
5.000000,0.000000,0.000000,0.306996,0.334858,0.379315
6.000000,0.000000,0.000000,0.271786,0.332534,0.388652
7.000000,0.000000,0.000000,0.285092,0.332481,0.387504
8.000000,0.000000,0.000000,0.283910,0.341596,0.385964
9.000000,0.000000,0.000000,0.287023,0.327440,0.381559
