0.000000,0.000000,0.000000,0.315341,0.338849,0.377306
1.000000,0.000000,0.000000,0.289861,0.348003,0.388036
2.000000,0.000000,0.000000,0.294825,0.342991,0.376655
3.000000,0.000000,0.000000,0.306047,0.353609,0.378812
4.000000,0.000000,0.000000,0.302146,0.337323,0.387719
5.000000,0.000000,0.000000,0.302536,0.347677,0.379161
6.000000,0.000000,0.000000,0.284231,0.341986,0.386342
7.000000,0.000000,0.000000,0.312066,0.350280,0.390537
8.000000,0.000000,0.000000,0.305673,0.331478,0.379738
9.000000,0.000000,0.000000,0.300146,0.334630,0.378950
