0.000000,0.000000,0.000000,0.287411,0.326396,0.381900
1.000000,0.000000,0.000000,0.288400,0.325694,0.380793
2.000000,0.000000,0.000000,0.288144,0.323787,0.380192
3.000000,0.000000,0.000000,0.293873,0.326929,0.384572
4.000000,0.000000,0.000000,0.291680,0.318524,0.380398
5.000000,0.000000,0.000000,0.276030,0.334407,0.388932
6.000000,0.000000,0.000000,0.287769,0.319035,0.382060
7.000000,0.000000,0.000000,0.294706,0.326512,0.378447
8.000000,0.000000,0.000000,0.272397,0.330591,0.387583
9.000000,0.000000,0.000000,0.287721,0.329992,0.381200
