0.000000,-6.621864,12.961494,0.302183,0.324096,0.373999
1.000000,-7.539698,15.531110,0.262912,0.330046,0.395964
2.000000,-7.205612,14.228960,0.282023,0.329216,0.375355
3.000000,-5.054858,8.729248,0.318793,0.327167,0.391662
4.000000,-7.390485,14.141855,0.315295,0.318702,0.383147
5.000000,-7.022711,14.248427,0.295212,0.327798,0.377759
6.000000,-8.439611,16.744887,0.275023,0.325892,0.392222
7.000000,-5.165644,8.803490,0.317661,0.327147,0.403029
8.000000,-7.775258,14.258768,0.316295,0.317905,0.373231
9.000000,-8.865826,18.307381,0.274382,0.318869,0.369000
