0.000000,-6.493127,12.703501,0.000000,0.200455,0.246578
1.000000,-7.250061,14.814586,0.000000,0.170598,0.227445
2.000000,-6.958807,13.930582,0.000000,0.188801,0.241277
3.000000,-6.934289,14.170618,0.000000,0.182678,0.228481
4.000000,-7.691690,15.419423,0.000000,0.148887,0.232281
5.000000,-6.640204,13.929108,0.000000,0.188340,0.241831
6.000000,-7.861707,15.593433,0.000000,0.163165,0.223358
7.000000,-6.647124,13.527740,0.000000,0.183376,0.230772
8.000000,-10.067735,20.385707,0.000000,0.117236,0.175345
9.000000,-7.511038,15.090797,0.000000,0.175697,0.245572
